traitName,traitNameField,fieldDescription,classification,origin,shuffle,UKCategory_temp,main_category,main_category_name,classFirst,classBig,class,brainRegion,leftOrRight,dataType,focus,brain_related_traits,value_type,strata,sexed,brain2brain
4241.0.14,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.15,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.2,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.3,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.4,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.5,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.6,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.7,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.8,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.0.9,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.1,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.10,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.01756827,0.001416491,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.11,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.010497807,0.000908204,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.12,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.026341295,0.003400631,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.13,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.026139905,0.000991656,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.14,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.038401109,0.000970327,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.15,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.006353129,0.00032337,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.2,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.020395548,0.000936082,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.3,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.035061753,0.000222654,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.4,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.014371291,0.000380867,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.5,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.056262544,0.000347485,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.6,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.066712017,4.67E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.7,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.034521631,0.002116558,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.8,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.030486292,0.002148042,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.1.9,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.044698125,0.005861342,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.1,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.10,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.048308249,0.000911165,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.11,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.049326892,0.002599304,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.12,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.031270884,0.000468869,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.13,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.034072757,0.000992089,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.14,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.048430465,0.000482114,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.15,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.058009064,8.37E-08,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.2,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.042262494,8.94E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.3,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.032624485,0.000306879,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.4,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.045160838,0.000409791,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.5,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.038615272,0.000269053,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.6,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.046541958,0.000124458,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.7,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.05966111,0.001098026,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.8,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.063527225,6.15E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.2.9,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,0.054294616,0.000444115,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.1,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.10,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.11,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.12,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.13,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.14,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.15,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.2,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.3,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.4,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.5,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.6,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.7,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.8,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4241.3.9,4241,Signal-to-noise-ratio (SNR) of triplet (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,0,0,
4242.0.1,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.10,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.11,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.12,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.13,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.14,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.15,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.2,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.3,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.4,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.5,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.6,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.7,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.8,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.0.9,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.1,4242,Triplet entered (right),16.2,0.008021306,2.47E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.10,4242,Triplet entered (right),16.2,0.001644678,0.000359716,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.11,4242,Triplet entered (right),16.2,0.011535047,0.002790304,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.12,4242,Triplet entered (right),16.2,0.002396043,0.000210357,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.13,4242,Triplet entered (right),16.2,0.003566696,0.000524218,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.14,4242,Triplet entered (right),16.2,0.002468378,0.001520757,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.15,4242,Triplet entered (right),16.2,0.0035683,0.001727825,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.2,4242,Triplet entered (right),16.2,0.003096216,0.002394077,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.3,4242,Triplet entered (right),16.2,0.001214606,0.003998049,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.4,4242,Triplet entered (right),16.2,0.002920645,0.000100922,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.5,4242,Triplet entered (right),16.2,0.003558217,0.001234998,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.6,4242,Triplet entered (right),16.2,1.07E-05,0.000845538,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.7,4242,Triplet entered (right),16.2,0.000274216,2.82E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.8,4242,Triplet entered (right),16.2,0.005190014,0.001125799,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.1.9,4242,Triplet entered (right),16.2,0.01925565,3.62E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.1,4242,Triplet entered (right),16.2,0.002223537,8.35E-06,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.10,4242,Triplet entered (right),16.2,0.001448743,3.03E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.11,4242,Triplet entered (right),16.2,0.000120235,0.000903164,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.12,4242,Triplet entered (right),16.2,0.001194596,0.003647575,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.13,4242,Triplet entered (right),16.2,0.000154858,0.000580713,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.14,4242,Triplet entered (right),16.2,2.90E-05,0.002021395,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.15,4242,Triplet entered (right),16.2,9.04E-05,6.24E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.2,4242,Triplet entered (right),16.2,0.004954626,0.000141902,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.3,4242,Triplet entered (right),16.2,0.001997182,1.65E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.4,4242,Triplet entered (right),16.2,0.000242389,0.001177735,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.5,4242,Triplet entered (right),16.2,0.004804646,0.000660921,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.6,4242,Triplet entered (right),16.2,7.28E-05,0.000514669,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.7,4242,Triplet entered (right),16.2,0.000734063,0.000638954,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.8,4242,Triplet entered (right),16.2,0.000979355,0.003058203,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.2.9,4242,Triplet entered (right),16.2,0.000648467,6.77E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.1,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.10,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.11,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.12,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.13,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.14,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.15,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.2,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.3,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.4,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.5,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.6,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.7,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.8,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4242.3.9,4242,Triplet entered (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,41,0,0,
4243.0.1,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.10,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.11,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.12,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.13,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.14,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.15,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.2,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.3,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.4,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.5,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.6,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.7,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.8,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.0.9,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.1,4243,Triplet correct (right),16.2,0.001074869,0.001067412,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.10,4243,Triplet correct (right),16.2,0.005426583,9.30E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.11,4243,Triplet correct (right),16.2,0.001766846,0.000194259,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.12,4243,Triplet correct (right),16.2,8.90E-05,1.83E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.13,4243,Triplet correct (right),16.2,0.000772784,2.17E-06,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.14,4243,Triplet correct (right),16.2,0.016001502,0.001463724,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.15,4243,Triplet correct (right),16.2,0.001637538,0.001336622,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.2,4243,Triplet correct (right),16.2,0.014181201,0.00349913,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.3,4243,Triplet correct (right),16.2,0.022255364,0.000834166,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.4,4243,Triplet correct (right),16.2,0.007554139,8.44E-06,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.5,4243,Triplet correct (right),16.2,0.01569084,0.000406977,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.6,4243,Triplet correct (right),16.2,0.019483664,0.000285947,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.7,4243,Triplet correct (right),16.2,0.005942683,0.000159852,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.8,4243,Triplet correct (right),16.2,0.005933643,0.000208647,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.1.9,4243,Triplet correct (right),16.2,0.010364545,0.000203454,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.1,4243,Triplet correct (right),16.2,0.016985727,0.00148666,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.10,4243,Triplet correct (right),16.2,0.001765275,0.000135021,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.11,4243,Triplet correct (right),16.2,0.000706757,0.001940359,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.12,4243,Triplet correct (right),16.2,0.007004048,5.34E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.13,4243,Triplet correct (right),16.2,0.000258497,0.000359127,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.14,4243,Triplet correct (right),16.2,0.001214826,0.001904845,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.15,4243,Triplet correct (right),16.2,0.000353779,2.68E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.2,4243,Triplet correct (right),16.2,0.040864222,0.000190754,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.3,4243,Triplet correct (right),16.2,6.37E-07,0.000399915,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.4,4243,Triplet correct (right),16.2,0.001609574,0.000459617,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.5,4243,Triplet correct (right),16.2,0.006112403,8.75E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.6,4243,Triplet correct (right),16.2,0.000207746,0.000997473,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.7,4243,Triplet correct (right),16.2,0.000728061,0.000795352,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.8,4243,Triplet correct (right),16.2,0.003531214,0.002837733,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.2.9,4243,Triplet correct (right),16.2,0.001260593,0.001005877,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.1,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.10,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.11,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.12,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.13,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.14,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.15,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.2,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.3,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.4,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.5,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.6,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.7,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.8,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4243.3.9,4243,Triplet correct (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,21,0,0,
4244.0.1,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.10,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.11,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.12,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.13,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.14,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.15,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.2,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.3,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.4,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.5,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.6,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
